"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","g15","g16","g17","g18","g19","g20","g21","g22","g23","g24","g25","g26","g27","g28","g29","g30","g31","g32","g33"
"CXCR5",0.0162029053155431,0.00395193522315478,0.0162614227006223,0.00687516083475442,14.7430187899397,0.00986021574324234,0.0900600531358829,1.18334675585614,0.18505517614442,0.0209102270425414,0.0155542938779416,3.29635108280733,0.00895328921169742,0.0084215375075065,0.0411070796834254,0.00567363072686597,0.0296069969449929,0.0499496909436509,0.0236357967119921,1.67566420482941,0.00971702310257817,0.052613721516806,0.0258974054059483,0.00979001119232887,0.286905760464609,0.00748453240700071,0.137226850691413,1.02646071963259,0.0234902145712937,0.0287076399371005,0.0193527295591798,1.78866998011982,0.0101486842365836,0.0141630193324531
"ITGAE",0.112107122409857,0.0177316514393194,2.87057307737778,0.0282103078388852,0.0302212692219622,4.41519280716687,23612.6458824903,114.83490956029,0.0860322663722898,0.0690533781178484,19.719176424426,0.0751992778227169,0.035910604193289,1.17468416101637,18678.6681284577,0.0146805228051302,0.120183317479353,11.0097724751246,32377407.6852075,0.0326498404988694,0.0679235069215926,80604.0349037117,1121.38848846042,1784157.91633093,10.8286841670932,0.0111818796379032,0.0428247748105914,0.325983205392241,20.6407061368093,0.249166710478299,4.47168980419821,0.0313904403937506,0.346140041752851,1.00336316485158
"CD69",0.238305492119289,0.0463274026881916,0.175047559038188,0.0929617372809688,27.4464497112592,5.03322006472756,94.8756613519371,490.754704026084,0.78927405553614,26.3419918895718,14.6732794242758,466.860175167985,1.05090734217896,0.0638537518575754,9.72794949709458,0.0293109756479246,0.639719731055948,184.219739245877,0.546128780254915,3.59809922421582,0.12127693658716,0.236484161688105,0.046411951712957,46.4873256852539,10.8502493445851,0.286153154510043,1.01489695242915,20.7629233574173,0.531587368238213,1.43594891890117,0.236169166777596,13.6908966877003,0.356735221251969,0.194442448600319
"SELL",9179001.74422748,1074719.31804722,1978411.05788861,2646969.63203187,163622.498740854,235724.132294384,6827366.96535643,15054514.9896743,118217.958461661,62563.1135318853,4792818.36672657,385071.394165993,18530010.887796,429469.444520613,3539070.13199848,12346.7069387761,5610.46788798658,50195.8049868359,1389753.32224742,1791.15361388024,356970.945543148,4306652.93677702,14153465.5967722,1704407.63413319,104.435479773093,24120.8373986188,18526.5415278518,2866122.09665441,49342670.7275908,95213.6957646038,5746732.71150506,90406.6992131691,991477.939081479,76.8906718889676
"KLRB1",0.00426561548794829,0.00172645497514458,0.01671514768722,0.00159081777802966,0.00154322294810108,0.120533428079122,0.600656822618265,0.00117237786107235,0.00346011437189222,0.617228517428824,0.0379226622549007,0.00453884322671256,0.00707496048761974,0.00172976538799251,0.0649088065488008,0.00669776334990613,0.00231976936921523,50.8523449877045,0.10208743500995,0.0766554961492167,0.000885038875084648,0.00324700303752231,0.00300881676676304,26.3331572159148,0,0.00292428089974581,0,0,0.00160882440326626,0.156250726527484,0,0.050804367264824,0.113105909654068,0
"CTLA4",0.000242558796813726,0.000146196703742041,0.000109853136777002,0.000214100361742602,0.0156587545174373,0.000455192214072756,0.000168041996414075,0.000156864287300033,0.000498016496655209,0.00647344530130115,0.000213146045554192,0.000322202906262948,0.00056912566673943,0.00338660653437056,0,0,4.27434121776981e-05,0.000330611398650443,7.3513769470859e-06,0.0373428372265185,0.000508263238196103,0.000451917770327416,0.000387140542984883,0,0.00178474512755024,3.26010966353284e-05,0,0.00635910602037757,0.00203691747934283,0,0,0.000716870358744542,0,0
"LAG3",6.71494589724217e-05,0.00212826814188235,6.09860841821504e-05,7.96084630265386e-05,0.000402951053722258,0.000557244140147087,4.23299026055742e-05,0.000141179389169294,0.000668221698826508,0.000960379344113487,0.000119688715037677,0.000985348260562975,3.16399396254949e-05,0,0,0,0.000402362249046084,0,5.68313930467019e-06,0.000920332926364281,0,0,3.5737168469665e-05,0.000611356964367113,0.000913998663255856,0.000339023148494666,0,0.0233095744145856,0,0,0,0,0,0
"KLRG1",0.0237850434009338,0.0127912087582507,0.171929701777762,0.0125867656442781,0.0300286079809244,216.486835032575,1.00808121276988,0.041182218031361,0.0729467148144822,8.58437470214135,38.1241058681615,0.0777433151943555,0.582954136098075,0.0925791333812128,11.7767675511541,0.0377056389336486,0.086091864422551,724.88629527044,151.748239648657,0.0829464240845194,0.0398459897654992,0.331440699230302,0.099317691308632,24.3468537676636,0.00616223729420255,0.0272700048105217,0.00283469973323035,1.41903436594389,0.0309183891828335,1.41342782774026,0.0721576279425388,0.0119106940681764,0.52871469674846,10.9632195994441
"CD27",10378.6587303934,928.669544748913,26139.180817513,1753.94558885666,2.99277651846138,64.651599288323,15190.0771457246,4595.07759569916,116.03178490999,10.3183335922417,40102.2880138088,18.7395835417067,29934.8648605369,671.363349808361,4691.77821113901,3.18116968408284,2.56618385728788,245.214208579385,26953.5722069701,0.714839948655507,9621.63024740342,21839.7688652355,8350.27009612231,2706.89157212935,1.09328212475182,97.8801644610191,0.128061653762675,458.261996716225,2.61919270982203,25.2686871355266,0.20166546175767,2.59779616015937,3153.6426403319,277.673252287966
"LAMP1",0.0621629014488517,0.00803471491193106,0.0632404082644891,0.0139411468467042,0.0907361098350337,0.079284085643454,0.0361010173954257,0.193466903843056,1.08064232749179,0.0747504757614484,0.0962839752674221,0.102361414224345,0.0643194402045342,0.0156826200694936,0.765742165937047,0.0565105827154758,0.398836375318306,0.165065987019954,0.0585566727929608,0.166561760913515,0.0300741534520259,0.0360621667574345,0.0157853037778656,0.0722449313925456,54.6066871717057,0.0577666584078839,0.00687472603278604,1.25976112235392,0.375830435030819,0.128036647886758,0.112391983810046,0.744742030815121,0.0190481259598876,0.0623210922351633
"FAS",0.0319038504331007,0.00569317006430668,0.0345945612695928,0.00862636805843405,0.0370190493519999,0.27134917763863,21.5531346591921,0.483064320121039,1.52757415355437,0.165975359964825,0.164731931063114,0.0197872257339809,0.422466776141428,0.00356509107625087,1.02613278155298,0.0114739402169743,0.858817660896772,1.18627149269759,5.45719688972499,0.279880322898151,0.423917134021558,0.0281510918251148,0.171004665423442,0.518435324811021,10.7099848265179,0.00114318531830298,0.00093186691242263,0.494505657380472,0.025231856983854,0.271793423241005,0.862381657512292,0.0229455203948166,0.0306650371229203,10.3053095054517
"TNFRSF4",0.00077524556423086,0.00025438506627358,0.000760038838956726,5.50782277085308e-06,0.000695530571907792,0.000514879129935256,0.00594069663247685,0.000989012593223985,0.00178457384658152,0.00168845104940052,0.000537847072922362,0.00334718045922685,0.000180999040047475,0.000378330500962508,0.001179732134779,2.16697480583799e-05,0.00376224231401301,0.000287394777630527,0.000785878618746136,0.0023974910834045,0.00112017943159905,0.00234104743401861,0.00150379359989955,0.00274513924684331,0.00247673949991847,0.000833869398347501,0,0.0626641457416387,0.00114180574884118,0.00121042692542504,0.00185053141400592,0.00681198086751963,0,0
"HLA-DRA",6.13130427104559,0.0178536389463035,0.222276942495828,0.194822476319156,14128.0374102468,0.37581034094764,4.47090871759337,14737.2645333763,1295.3096258502,0.651076812612931,1.04128896209562,8329.0414069629,0.212434155494976,0.0443399081621858,1.17744621774351,0.196654388950735,4450.67540002489,2.85121111478432,9.29941414062294,1797.58730966273,0.00747531534759078,0.809028396889378,1.19021338421101,0.0282347315808895,49371.1354134695,0.012197983765743,86.9481250272512,58.124770838795,1540.38817540829,7.46761332723378,75544.3384607206,2372.641917995,0.0186139746426485,6.75541217610066
"CD1C",0.200393072197418,0.0993352742137849,0.110395004303052,4.86722280929324,22324.4992131992,0.341910470696369,0.719863480008061,10297772.5762649,2448.19691574184,0.793671137981919,0.0712636697725144,46610.1778836578,0.179508921752036,0.0406015272808468,0.808734580037151,0.0616563861629471,242.812373912343,501.506937551618,0.0431237977030701,33363.132102466,0.173041921694664,0.0298920708010961,0.0478563451181962,0.102888902130058,46440.7220237781,0.024811303290797,60.228717367157,291.530935977855,0.0266893103410407,26.1224450070752,31373448779.1002,1045415.99456977,0.0577725170036568,0
"ITGAM",0.0309917772836605,0.011420691783041,0.0294920834402794,0.0174569171291854,0.0183081788988171,0.0906696943549992,0.0279322685760024,0.0262262768811445,13.5741033890251,0.192287821535325,0.106529032614705,0.63196392212785,0.019476187681984,0.0124846798015197,0.0658045131586647,0.00973243041736308,0.924082107236479,0.0438017582359737,0.0231943512872145,0.0292479549713818,0.033216719052055,0.0439910448394745,0.0296177833218091,0.0185968750869607,0.0452189114824261,0.0295480237087443,0.0114078765610277,0.1124944174649,0.0123727389970591,0.215547476889303,0.137235651539571,0.0332349431714059,0.00142125632975265,0
"FCGR1A",0.0836429777929575,0.0416405911938112,0.0675541123683696,0.0400343003951459,0.072216441306306,0.0588289186033054,0.0665757247375875,0.0579081973324073,30487.4376848134,1.04530186981662,0.180874288952937,0.0815818481682572,0.0554384963889764,0.0459711793894946,0.519735733289414,0.0415493457438699,2.11390661846415,0.271184794100677,0.0687036474225783,0.297458944826225,0.0278621265815629,0.0476928516251558,0.0306475937394626,0.0462003315509453,0.0213189419593087,0.0486865731914727,0.0248123765057886,0.142683297818412,0.11354223269216,0.578381037623379,2.73784946874346,0.138198180412278,0.0555875783408353,0.0873747192499859
"THBD",0.00214407444049116,0.00130225007152212,0.00173488034896361,0.00256702442132591,0.00487656038368575,0.00208663932535476,0.00149805123241916,0.00903270121728231,1.16235104222309,0.00217191850438605,0.00305368441077133,0.0123654193881981,0.00102354484604909,0.000949750623379057,0.0264738728392636,0.00050915365631949,0.191365747385333,0.00137151912448617,0.00285782312604592,0.00416928583893776,0.000742331891789397,0.00628015098638598,0.00131644504439855,0.000426753581228007,0.00506286170441456,0.00283414195174459,0.0017411162812887,0.0393432712224033,0.593984378289292,0.0923530998596042,1.0767619651342,0,0,0.00603056920269437
"CD1D",0.0038782912589887,0.00262281370893737,0.00223098007272938,0.00558318203106276,0.0945933852250766,0.00260292769967504,0.00249823379677918,0.11080982724771,1.45336334784049,0.00412492458141388,0.00174739095677689,0.0583040438906334,0.00383146342424973,0.00255602496676139,0.00958018312228614,0.208109068727939,0.0384137826290187,0.00379590822094547,0.00779680982611817,0.0867893669329012,0.00196588138401296,0.0610421051457447,0.0013261749599394,0.0019075423296198,0.00563672737588308,0.00270248528694316,0.349080269566485,0.015213980389154,0.00756943592418107,0.00121133528506794,5.21276177376519,0.00815806630016988,0.0076689238638555,0
"KLRK1",0.00308688194222439,0.000786464654312991,0.0229526371079718,0.00110818770818955,0.00700097471102856,0.0342157700237214,0.00280776280603481,0.00811978281817329,0.0142777269631843,0.0359740150612773,0.11703583274242,0.016141273129,0.00673152242479459,0.00694443709993986,0.00801910782789744,0.00288184819221363,0.0364352560091881,0.00623156162542156,0.0599381885473976,0.0336160740591074,0.00320911980134771,0.0275266628199615,0.00889926714096894,0.0300026292073846,0.0117208129961973,0.0040035683639603,0,0.938023450756534,0.0192447250079652,0.00216516211678188,0.0323090588470845,0.00511969466733129,0,0.0252850309071179
"CR1",0.78558708428614,0.105766191471967,5.00107191542559,0.124639550553438,1445505.63156063,0.174869166013732,814.14158690697,7064564.21823759,831397.496766387,0.237158361952277,17.4875429969382,955831.706151723,4.58419202745786,0.408282636319272,28.64299884141,0.293580488166141,300.075356200738,3.69869075598477,1.35086986025916,526445.897086898,0.477922561253586,37.4246257084671,0.599595147321281,582.739661481574,4875.57365274641,0.101557494360104,1162.24582399086,11500.6491192329,8.63054347630953,88.16134505301,6.03653557657803,337481.148260119,0.212533650440399,0
"B3GAT1",0.216361352402903,0.089972360690531,0.0459689287412309,0.0368467965721585,168.06552857772,107410.52744364,3527.25150605091,0.0756035010887966,0.414713779661529,11353.6526543854,315.375148193506,0.455309575305804,1.10582933943894,0.259744245925012,175.957473228809,1.11391442673182,0.529600922419506,101.516939468103,25475.2836664374,0.138246735109028,0.0108367455358159,0.0173325676462121,0.0100240904268629,0.0266568978289022,0.485814089574927,0.09075442010624,0.00854651566202226,0.349688935389572,0.0253167719765697,8.68846946943107,0.881214531852247,0.323799371079619,0.0169483783498986,0.01835920843736
"BTLA",0.00515309459797133,0.000687621633480287,0.0015932919180956,0.00228772054991936,0.319846051567374,0.000479566977616506,0.00803777102913857,0.127325655496026,0.00705655103973804,0.000144048357649752,0.0014185188426634,0.598776859158651,0.00786332662780456,0.000489620975490127,0.0118355965032948,6.67569249905017e-05,0.00437010227103739,0.199675976227847,0.0007205505476241,0.164212642987089,0.00483074249760778,0.00567926562473345,0.00484687130513598,0.000981577395574061,0.278551086204851,0.000152369339704756,0.00992044407356034,0.0096226075181888,0.196244862357211,0.0296928510333832,0.0167987321826687,0.197901430949618,0.0034842514117883,0
"ICOS",7.68677770076621,0.26761204500279,1.58544068326006,0.989423593109064,0.0245534628894972,0.309759688487389,501.709573004622,0.0203639032927434,0.100606899260134,0.0209082075363552,0.875977264742856,0.0777598315019377,23.6457412386548,0.156853908342394,41.0889473470702,0.0465672611067114,0.00939609102960082,0.390741541733167,549.867364505695,0.536213959430159,0.884345857236075,0.806931429992502,3.28038613533774,16.6996506961632,0.016298476176754,0.331443873590791,0.00400459907782432,5.58634790120557,0.0104269282219182,0.237462711050968,0.00890413751358618,0.0442698415786164,3.77805860915222,238.295607332413
"CD58",2.42714948248612e-05,0,0,0,0.00599000690079352,9.3706925621373e-05,0.000811541730075419,0.041463194688188,0.0340265616169318,0.000106466129473763,7.70750095983004e-05,0.00214788615128502,0,0.000171347691157915,0.00178557305169378,0,0.0291046367356426,6.78172211487369e-05,0.00035884760897606,0.0094383834189272,0,0,0,0,0,0,0,0.0020698357785024,0,0,0.0203910078972718,0.00298295382286833,0,0
"ENTPD1",0.111381895147917,0.0447089387234684,0.056474849664787,0.0369286666203087,4044.80415414859,0.105969285099487,48.2305183974318,27356.8197021959,219.472728191472,4.8163591348233,0.190780241369421,371.060890292701,0.528569549705367,0.0395273207183915,0.634301322508068,0.474162895507032,207.230876755185,62.6433479228301,0.671035009896814,6763.35565781663,33.0818722212366,0.167690625388415,0.250707791130676,0.403140145435754,312504.310351412,0.119865751144649,1.45895253229783,16.7036080282712,6.61212629800166,15.1366391776855,12511.9796457125,4573.40044561366,0.0185762843031386,0.209129570779971
"CX3CR1",0.00124133052016007,7.67067645660108e-05,0.000394504766106043,7.06812296855987e-05,0.00548802339728318,0.0123959012403138,7.25833145550394e-05,0.000420780285457968,0.0118504988909822,0.00981684079211806,0,0.00331704772423602,0.000153026987934369,1.9543085059863e-05,0.00299693493825151,0.000387676853425545,0.0795438917928064,0.000103965228679518,0.00355058744093908,0.00667486189820881,8.61706830782489e-05,0,0.000258623267316163,0.00268331080591859,0.00532555792217217,0.00151918531129105,0,0.227169799902476,0.000310221539917922,0.00427827417387043,0.00309660579821071,0,0,0
"CD24",0.00332131784778786,0.00212740294505626,0.0118308304027922,0.00362277377177918,0.0307034027792999,0.0170899354071682,0.00646924174566059,1.02428179096,0.0110017689786994,0.00991761836812884,0.00745171395096916,4.50943956128127,0.000237779009572563,0.00263747151048008,0.00136471452087518,0.00116417589267357,0.0359895010892075,0.00200465757695054,0.0100670588148433,0.385962331302001,0.0029843744792843,0.012653783057963,0.00277812834687903,0,0.0147877033795151,0.00150268562627927,0.00167595003825055,0.188653002352593,0.00345381689752195,0,0.013056813644444,0.101537818087167,0,0
"CR2",25.1558362151272,0.577134586122248,73.9857061591399,1.02044078532265,2145154866837.33,0.835142141556144,2.26050921895738,2424463100665.95,45765.250262827,44.301748204344,4.94283589631322,102062325772.12,1.37411308446006,2.65925182529789,112.746587578769,1.66409469891082,46056.3925210302,3.2928926855422,95.9529445065562,516942313213.931,0.235473325751788,6.37540052213434,0.416568678622714,10.7236504584874,1101550349.06677,0.215123306565484,477583.931962387,54701270.3985384,7.76025156369225,195554.448551309,12.6046864955961,741827140436.989,0.516468134556363,0.00153724275863763
"ITGAL",299.975416084249,23.9445917120982,432.245230708862,63.6909900576887,466.231787753105,480277.16703516,23176.6615182692,35.0575483663378,556089.965026288,45353.8497383913,26676.4802567968,6335.34317588568,999.953507857972,45.6530335311066,2332.36130501454,4.85339724803067,4485056.83716952,26143.9032019354,251767.693457813,52.4242452797431,92.0719171185574,1575.91393068216,4604.8305879688,28036.9974559302,1110.41665036131,17.0126005404852,2.51732722339415,231.724515362338,3914.82913588351,49647.4712472553,25872.5243786392,38.9473655799672,209.387037259575,3249.46558025625
"CD79B",0.00217931340578538,0.00014354728399213,0.00160369743913204,0.000375855054315796,0.0247484591061395,0.00082762174471879,0.000903590982135441,0.315572268048568,0.00359593425111084,0.00383871038420616,0.00108645131456694,1.01200842313835,0.000620014444285294,0.000263856378666602,0.00261998737328484,0.000147751520204812,0.00776495705137031,0.0024511436925422,0.00162432035772044,0.0678360584747039,0.00847582455204935,0.00248081829032709,0.00296127110313222,0,0.20081817116337,0.00311591829588834,0.00288262976290664,0.251349949197108,0.0057889838338128,0.00225286538937254,0.00353745123529499,0.0821519544331261,0,0.013627419609141
"CD244",0.0209890729869869,0.00549296043436296,0.0440058106530601,0.0310132093878965,0.295836262188421,6.17187696754342,0.0405835229247675,12.4285476795429,10.7622458473571,52.810951345963,8.96288624395747,0.178553085560631,0.487844313987552,0.0184860679426518,2.04590569859423,0.0479008776973824,17.8182597507898,4.2629715733127,7.59191007196381,0.0822920735021265,0.0456499896136944,0.0290167433714762,0.0249852989746235,0.0461596301533352,0.180459583385159,0.0332627370239615,0.00160587671045926,0.0750755642026874,0.174611576553863,20.5559035110435,8.84489115901171,35.3086137658464,0.0576375676454028,2.26607725561523
"SIGLEC1",0.00348285718894769,0.00410206875379904,0.0024611432381191,0.00713812773471525,0.004972918208112,0.00433271522264266,0.00372687997976169,0.00602527317567495,0.759342254265794,0.00684610747450143,0.00315584336598253,0.00891768865426266,0.001692496853255,0.00222700354896788,0.0185541823381707,0.00111810958973536,0.0975757432864899,0.00211574646560038,0.002476271219001,0.0166322934548042,0.00655938356864865,0.00666921869520918,0.00823229027063106,0.00400326991294367,0.0068149251337573,0.00698502012064031,0.000735034691912173,0.034892251013272,0.0312758182185856,0.0586485845694843,0.113645276127023,0.0034240025289867,8.93092453893776e-05,0
"ITGB7",0.027638102467864,0.00618476761360469,0.129600475165724,0.0102775022844889,1.16970750367696,0.306763086498703,0.630196554625796,0.463777715083902,0.692052690098238,0.243167469965263,0.0600414726068047,1.1461671071635,0.060912574627175,0.0303806088517752,0.108942541116807,0.00757645059774992,0.0169607012448986,0.0352022246089803,4.3625490851376,0.268786141410132,0.0372686964459724,6.85596127716859,7.42914381680621,0.80817898495934,0.0276560206476245,0.0267598099698837,0.0486584784367355,0.0637267005281716,0.0774925176197933,0.0766779902867896,0.349577968685886,0.354110810472528,0.0319078773095215,0.155699882823328
"TNFRSF13C",0.0357111792988565,0.0134147705128275,0.028533889408578,0.0184521896495298,265.144480643129,0.03038617769333,0.0268139158182756,129.967053826549,0.0523822907301045,0.0440256665547721,0.0269607866306968,155.601545201878,0.0220617771977205,0.0258912248690691,0.0407479114521157,0.0270268225834859,0.0910754784717522,0.0783398797234969,0.0413554140687716,90.3929511995672,0.0292969481653091,0.0564770705756814,0.0324104276772914,0.0238356120092933,78.396683474985,0.021062636768158,2.26335481160622,6.74953296642352,0.0856910382863625,0.153558137109025,0.101812339612625,63.3409388560343,0.0100581912733809,0.00725543579639454
"GP1BB",0.0095712507715498,0.0104090784755908,0.0176076326217792,0.0121487717935071,0.0298336014465833,0.0332023510288795,0.0368253271315729,0.0340621919142294,8.72680887988642,0.0312397276308804,0.0259699864168646,0.0414119560749204,0.0105146992808067,0.0121787848849409,236.544375459034,0.0200073608355272,8.10670685069854,0.112611043889505,0.319839355459161,0.159172909047718,0.0121699404755508,0.00601102926730028,0.0143950826701995,0.0207636283976974,0.0243428863679995,0.0606669543142088,0.0198075269434366,0.0140667234767993,7.85152089789041,0.565114709268599,5.55897529994611,77.2560451761136,0.0226760517730109,0.368305607424602
"ICAM1",23.8980918165254,0.0632695445823676,0.0682584616407598,0.0560422010643615,115.885151216883,2.11832033715356,0.647934632847579,356.144189860115,204699.731354963,19.400965596527,3402.05943664832,175.87771540692,5.4914247540498,0.0643846423045892,69.6622060089954,0.196989183232414,282925.013853873,5.58684384020311,3.15250672585202,13.8337234773069,0.0913601785482232,0.436482721879217,0.387851050601383,0.274048490286092,982.357385503545,0.055419795933644,7.28316392847761,0.938546593107794,16868128.6662272,46506.4129163579,176698.282139622,10.4975138344423,0.0271593804626387,0.848215305841858
"SELP",0.0257818250955305,0.0135377848250917,0.0325633788084365,0.0145093509177204,0.0683554513420386,0.3000616919081,0.139800270404997,0.171655169253733,1688.50187724032,0.0336153713165611,0.0645840489830595,0.0968252414325005,0.0107842498743142,0.0197454641833135,7091.01169266601,0.0758825802769786,911.630501903246,0.498750998382429,4.29629560832448,0.274340297057639,0.0542446581666787,0.0270369447200211,0.0757201966332842,0.059941170073938,0.0973498857817059,0.05434634685445,0.0191907086675198,0.108753981010125,259.106998063707,5.11798953584462,7.1798537635913,139.591878798643,0.0204744711475126,12.5509519697461
"IFNGR1",0.0108519426705493,0.00260292858502411,0.0144039877423645,0.00295324517583038,0.0513512600977331,0.00897636369223286,0.0188419451989766,0.127547815294308,0.14211986420626,0.0267867464330909,0.0103070707952825,0.124067797221096,1.06503865100925,0.00263764327819582,0.00853022791652695,0.00250716684003652,0.243064370348976,0.0437176724615848,0.0191340836657051,0.0519215787853496,0.00676097166954694,0.00635812479261162,0.00927222844217226,0.00727116371953529,0.167595069605415,0.00780294962364933,0.00285899559688308,1.02973180265291,0.0336324534409162,0.0324280232037471,0.0530710728105107,0.0367427503382176,0.00774400183024785,0.0242932181996474
"TCR-AB",127.802622293683,3.5393653645354,19.0813834812048,40.9207447112394,0.224782352627005,4.3161512666389,30.675535199797,0.283743636712116,1.86649767349541,0.161817832177424,392.987335508542,0.905156614210729,33.281345604808,2.52592540270332,21.8496206855819,0.214599665264534,0.189426752093065,2.40475043686168,8.71351874578315,0.49785325284974,13.4434609336897,1.97098998055819,18.0237561360986,2.07970104107346,0.0289560601601848,3.38293788678752,0.0596636122357517,11.6610223235827,0.321732200864096,2.26280514601582,0.0871381376812977,0.800403092062284,53.1892436628408,9.7228760321355
"Rat-IgG1",0.00560689764471967,0.00451200490419255,0.00422482943927147,0.00455505483374315,2.50262157850524,0.00349221670092663,0.00292395790728564,0.0104181199341422,0.00475669888091558,0.00392565759924383,0.00261267594033725,0.00679261771953493,0.0032294491950314,0.00819115624746678,0.0044628410121491,0.00561052574516719,0.00656239206362447,0.00304723811993753,0.00656364420446728,0.00420382623224972,0.00243636208263298,0.00252478895010223,0.00791665191425295,0.0045094184922278,0,0.00180729533860226,0.182195864725334,0.170390323601817,0.00469679579363442,0.00658740881148973,0,0.00287077683833649,0.0101856229934811,0.00720070965366316
"Rat-IgG2a",0.00445111176514189,0.00449621275414403,0.00563152214323025,0.00626929559333849,0.00418671091251343,0.00395151029407096,0.00971632327206294,0.00398918578889268,0.00971530820826569,0.00308315931362946,0.00438537441475846,0.00284067847446132,0.00536431803209829,0.00377844812386817,0.00559253027357959,6.1489626190856,0.00674259596826301,0.00153807325019623,0.00143529595876401,0.00284483501804574,0.00123097034914284,0.00612170322947412,0.00556883425999378,0.00893222806585564,0.00724661140526225,0.00170140219302573,0.00559600860835397,0.00361403615687091,0.00413376118558298,0.000257800524636391,0.00203851932131339,0.00445147078663099,0.010316333723008,0
"Hamster-IgG",0.00326606885615444,0.00341776143982437,0.00395341722252051,0.00350273792239673,0.0149795968078118,0.00416665071167679,0.00660523129034086,0.0912572952955677,0.320111981796461,0.0199257321112978,0.00208811522703688,0.0217690306143536,0.00527205888338457,0.00188176302188006,0.00399825809290698,0.0049452676617528,0.00408711272819963,0.00131419204084962,0.00238923460461156,0.00538720533851668,0.00172458995391272,0.00291414203509205,0.00521316466075527,0.00854453054012049,0.00318525298970057,0.00332536489922091,0.0104030519310141,0.00029909885849704,0,0.0360343838900688,0.00760351698545252,0.114103085820419,0.00840980659628197,0
"IL2RB",0.00467978179500358,0.00233731225537803,0.00891749192074968,0.00802817669893273,0.00736568544431587,0.0164497167246254,0.00465656541748856,0.0026948507034511,0.00476327230943749,0.30697152403232,0.024485005579067,0.00317707065614106,0.0268477089539187,0.00513257736701871,0.0127340651798399,0.00174717636796432,0.00767126630566964,0.0131192995892553,0.0158238495561647,0.00842245330145678,0.00771290159498042,0.00403445818689261,0.00605661772174076,0.00403019677636921,0.00524914732231112,0.0108179328835553,0.00376989250297576,0.0295201064734078,0.0171565526824587,0.0660447212247322,0,0.00196711750713958,0.00286614082274504,0.0136594984464439
"TNFRSF13B",5.34334875996177e-05,0,9.844472096696e-05,0,9.24722155327724e-05,7.92018749714496e-05,1.55715025966669e-05,0.000641839340098771,0,6.83206074349258e-05,0,1.32473023785307e-05,0,0,0,0,0,0,0.000565553008133013,0,0,0,0,0,0,0,0,0.000401516093943735,0,0,0.00712738321482842,0,0,0
"FCER1A",0.00329136995702557,0.00409118198083815,0.0408266315890432,0.0695669114862762,0.00794224191153022,0.00608161437486421,0.00398090451859089,0.00435453322002469,1.83839854379044,1.34174767967085,0.159099819980651,0.00774934203341843,0.00527144830337439,0.00166501231202899,0.0566847686507873,0.00412598375683984,0.0810349536946564,0.0102948435740401,0.0087655797959468,0.00949472773287799,0.00905620690354234,0.00723298134065875,0.087470011894366,0.000761248284337631,0.00704077364198368,0.00688471489524174,0.00696782797496481,0.0649510724285024,1.79113628291393,0.00453543806552064,15.7316274513514,0.00281861374876588,0,0.00484971535138127
