"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","g15","g16","g17","g18","g19","g20","g21","g22","g23","g24","g25","g26","g27","g28","g29","g30","g31","g32","g33"
"ITGA2B",0.0466170258363375,0.0139701766645424,0.235494364775521,0.0140679729901391,0.074316744069281,0.0825243824687376,0.077078227403223,0.266171198664007,7.85541456784365,0.088550516959702,0.112488294475494,0.110516717928527,0.0273504120637814,0.0231974072203789,41.243430076895,0.0425591886409241,6.65383411405128,2.34043392033251,0.551677224395108,0.335343429927032,0.0917687507615898,0.055102322010946,0.0259627438723222,0.0996985232850054,0.165825046116355,0.0809357204880973,0.0142198150111769,0.0500834315655625,7.20025176589624,1.43375638185171,1.70927249536901,29.6455596320652,0.005197768942284,1.53071929541668
"TNFRSF9",0.00347751228462037,0.000944496919025685,0.00153912109126988,0.00126425159109542,0.00231455074569519,0.00018120822251684,0.00346752125561923,0.000729877736772194,0.000772911581763405,0.00156656812251713,0.00150329297028904,0.00042364214339976,0.00876912581041694,0.00014321545544072,0.00370742159945275,0,0.000312037974486827,0.000121994411537917,0.000620992430663433,0.000137434023585728,0.000305954726241194,0.0143531342585413,0.0162535059945373,0.000648157287493813,0,0,0,0.00474508176553065,0.00859270095593169,0,0.00800922412814428,0.000637223833786475,0.00140412662548455,0
"CD163",0.0201508282685426,0.00889757842091818,0.0134157649713088,0.0177042530792577,0.0217055046332076,0.0146073906809538,0.0125150877510514,0.0134598640409178,0.749947677189277,0.0162126712722173,0.0223095217561927,0.0287988210061349,0.0192689786066979,0.00912219586423833,0.0176256661426464,0.00519707837006159,0.105776814898868,0.0080174803345946,0.0128438812669982,0.0213920033597169,0.00244929765274447,0.02411761124484,0.0184471007771596,0.00978226353255173,0.0207893404468222,0.0212217868986427,0.00373324596195072,0.114364056526945,0.0218637814290557,0.0324561119568558,0.173191755307307,0.00202015581046384,0.00649529781432681,0
"CD83",0,0,1.07201496088237e-05,0,0.015089717848848,0,3.26364521445263e-05,0.0169851043145238,0.000453880347810431,4.60324264456128e-05,0,0.0100178910438454,0,0,0.000351668973086854,0,0.00411623185921077,0,0,8.8720630950402e-05,0,0,3.06352752662876e-06,0,0.00169666859405872,0,0.00106594661249662,0,0.00713301349532559,0.000912990605809661,0.112398108164699,0.0219293893906446,0,0
"IL4R",1.69199649456604e-05,0.34587607514734,7.83369700939179e-05,4.74120900370932e-07,0,0,7.501702222793e-05,1.89385817749466e-06,3.97021220307022e-05,3.75049400639115e-05,0,0.00334710567204647,0.000171724493833046,2.10310020096122e-05,0.00550043446418012,0,0,0,0,0,0,0.000819571583134485,1.79926992397078e-05,0,0.103875823623343,0,0,0,0,0,0,0,0,0
"ANPEP",0.0748793261447001,0.0249277248584003,0.0682266874413232,0.0348175370966453,0.0689062570021734,0.0393773069066168,0.055450041508407,0.089624189312451,62.0088147091137,0.0315206352303336,0.0463098867639461,3.12278609620659,0.0525617744530846,0.0294322861146135,0.2269939800481,0.0288600360000858,88.2836461992919,0.0433813130264913,0.117009561078005,0.1218452727261,0.0538559577833891,0.0499508248057018,0.0305068589704223,0.0401723498011084,0.121759764074551,0.0449546464960092,0.0194697525723376,0.423431145086153,0.0958300251894809,1.59820636616381,1.02991117042514,0.174203050750768,0.0218447736576592,0.0348403187112263
"CD2",6829.86369394872,489.867463467791,17502.386982015,1295.66017021551,36.6567072967911,16663.0499829859,231019.281437654,19.0299656109598,271.072020903192,897.082457818675,20648.6940319082,84.6973633644748,22076.361130416,1988.91955567656,15935.7363393133,19.2241368608551,8.96442146531372,104988.141259936,201573.438573111,10.9845779573007,699.267165615041,16200.608653765,9367.02717836489,51243.4371229186,8.03020123631216,201.899522285878,0.576023623362368,5187.06863328402,2544.33777277829,145.303495799665,229.292108894921,109.799959284942,4205.36160286404,20215.5342417924
"CD226",0.0278653973909791,0.00207063285582143,0.0403589659894979,0.00318286193415817,0.00413254717662475,0.105604554862354,0.1688052513685,0.010445214824881,2.48131097139221,0.100412104215129,0.0338570624730769,0.012807046417598,0.0329519466364086,0.00440971921200239,4.84193144147683,0.00283734487017175,1.83890152071411,0.092899154487903,0.228138115713924,0.0119736313176567,0.00331657048367646,0.0279154078683654,0.00768808176540152,0.220722859573229,0.0138980391745393,0.00807904605572285,0.00101219537879777,0.0596843985657696,2.31563225980889,0.443745049674934,0.47493999212938,2.90939607186113,0.0307131465549041,0.698736635534479
"ITGB1",0.191741229250778,0.0314154601447692,0.0836666786171724,0.0534457135098722,0.152108248314837,3.01376459625673,29.2486140112249,1.17239299202784,35.9514139463848,2.48964522292659,3.91556088285922,0.880954600587455,0.769206331791848,0.0161500052831149,23.5427007505398,0.0287492978503548,36.8244105594992,2.19055512933423,9.62075207669307,1.89200657104266,1.13005608818711,0.583644268370578,0.0867717211124432,31.7680128605622,1.95400551097002,0.0821825907164762,0.0103844148695056,0.375926964256971,18.3634463373324,4.08695788639281,20.4408597105368,15.0627637634271,0.100008173873762,13.6844560142781
"CLEC4C",0.332264492844442,0.0110264206652241,0.0119816305177477,0.011391509198743,0.00867824212282697,0.0119780913469023,0.0107779112723836,0.0137755449133281,0.435564675413583,0.0133773969469427,0.0104330568084721,0.019626213738712,0.0360737152202581,0.00768991845984384,0.0155839389310062,0.0117228506649628,0.0113147651478984,0.0130711593927967,0.00270864183049876,0.0128683292825944,0.012999411225408,0.0319492342017295,0.0572716652171308,0.0225806607870473,0.00590266405496776,0.0124883302015731,0.00465279592808151,0.00696675893638971,385.57963815663,0.0333208027625,0.0839883918943691,0.0178530838350933,0.00383125800870865,0.0178986425483885
"ITGA2",0.0141820095473017,0.00817500893480718,0.0154985956831818,0.00611768521714604,0.0314022376085544,0.023475925984919,0.0436203953640504,0.0834371892557909,38.8425149059029,0.0264753317129962,0.0256888146632738,0.0562884422730464,0.00292832422416866,0.00861981759436331,120.539664773686,0.0179499994356379,27.3297381320418,0.160126625113278,0.64027303085682,0.160136048135008,0.0110603057098591,0.00857258839499337,0.0136182402531922,0.0483374760671792,0.0771458233833129,0.0216426645088263,0.0119243491864897,0.0200576991723693,24.7062626183823,3.07514099011262,5.27338392195331,77.8512962122869,0.00861580248393199,1.30324082214252
"CD81",13.5600028335514,0.0099613287153621,0.121928967190319,0.046104470164696,0.196090866854407,0.468840559490497,0.114269208718252,0.20582125283181,0.151830041861125,0.17932491174951,0.297041034800846,13.9731137360254,0.121732949570002,0.0417893701002584,0.206014886218351,0.012177224633518,0.670396814716778,0.634828433736363,0.881367292040358,1.26052800211715,0.0960640420718172,0.164289387337786,0.0274258965538881,0.0608237598584077,2.55889811205957,0.0551809708278872,0.0337155064537239,1.34175224047508,0.0208754017296293,0.203660507638412,0.040588718467052,0.235523557897965,0.107840635994894,0.283887556358953
"IGHD",6365.53463646793,0.0246011795769023,0.136455513747169,0.0500079538546247,2425615.81650687,0.078550370825556,1.0592384337036,4710245.11313486,19.6787269418723,0.454950732961328,15.7629044147024,68725694.0872081,0.0522622019611714,0.106335408342165,0.11275654428908,0.21384601898026,102.394467076151,4.56675717130213,0.382396816153369,3025667.95507687,0.0277201406630352,0.287361864479953,0.0553786652738283,0.0127887106086611,12251563.4368529,0.0100004771072091,59122.0157287149,205.599769015374,0.659402214234167,140361.472697664,56.8877403008771,374247.072826639,0.00434162643932067,0
"ITGB2",245.100070999688,34.3524602957315,749.337582689466,41.9888940321676,39.3966004637895,123612.940211436,349553.220450016,100.765481616969,5050820.89036454,21171.4086413609,57974.4292708406,196.595428843523,884.162338709399,35.1637959960695,8202.67721822977,8.48847493127824,965659.416923532,47466.3896867843,7809368.41303209,23.6650867252493,38.4805812780818,757.18255515998,936.490927130603,33532.7420750676,562.836884850327,22.5445939173449,0.803273819731133,98.0122216366075,1545.7410614562,11005.7070712648,148231.122269935,39.7063293025956,169.130976435832,3957.61158212332
"CD28",0.922889378091352,0.0617780866613357,0.212296912203111,0.221412765911728,0.0143314769061375,0.0260056672336819,3.77194749309242,0.0054867495758208,0.0147321543999443,0.00925514879360684,0.231652598686241,0.0145134797345036,1.48364176734416,0.0311298909175514,0.408873173597377,0.00738207903499553,0.00703537425790183,1.00213970055893,1.69085752648067,0.0197433072667669,0.283496717210804,0.154667998729391,0.412113011023532,0.356738196147528,0.00265109377822086,0.0675045666517554,0.000919954068836662,0.431254411289302,0.00995626802245911,0.0248740858699358,0.0218810685554983,0.00611187172390299,0.504802009014276,0.948212151825352
"CD38",31.3285639586723,0.536049283206881,7.967019164973,7.63285352130092,8.92999927181263,4.19369673190139,69.4802735676453,6.94922809608589,3.8776473160598,94.3546345091067,1.20534176132644,436.39916785342,55.0243389265598,0.685217861658004,13.5916281279378,0.203926461062869,1.17544664257352,0.373052583469911,129.146280852027,1017.69767674555,4.54097346506589,2.66682714226,4.62637387041976,0.520397350173166,1.70815782718989,1.21663741988914,2.96720776941875,79.1006053342088,52.9733060786482,18.3155318176831,4.91741345630065,9.37468203801134,6.98280712787748,97.1750341801779
"IL7R",5.46386433117051,0.233651714086385,4.20237028030855,0.380789358717147,0.027474091340352,0.0598436219244862,1.99937628539982,0.0326594671327527,0.0726239147658513,0.0276757533537017,1.6392292475184,0.0555987640451615,2.41858611329574,0.361231067240849,1.11634601697423,0.0296569372522756,0.0321481903838398,1.78716163200275,0.1874580297131,0.0271265218995927,0.135809180321882,3.98602437137263,1.65356964257209,2.6448479147926,0.0110705024526995,0.18672038680198,0.0039327719116072,2.11327882451842,0.273583362327282,0.208706291454144,0.176568653723496,0.0503520295723308,3.96510165825791,0.262061855220644
"CD45",666.530319543307,43.9647683217998,397.787476782684,151.425885923393,258.463970871313,442.523250587529,1425.11149238621,289.70077245245,221.42546533132,43.8190438475426,728.227165147581,537.131499131416,550.728937987162,63.0942565212671,224.221115225148,1.19720704963564,4186.34186557555,846.696996553141,1563.41390773651,139.592115321261,355.036084581767,204.599877313367,208.879980944722,154.413031941466,234.947318278786,30.9472255136449,5.42760361890225,510.79658687235,41.5991524123052,52.899039784483,25.9299926385138,93.4791340217487,252.027436340931,281.427078301182
"CD22",0.995853147622775,0.164897877162802,0.28448569407694,0.634299338087884,25176264.5516359,0.276114368449751,1.39058972484304,1905423549.68905,151.929114263544,0.172329807784775,0.144081705252613,12058024.946692,0.113415424051817,0.164559077364403,0.433559444772923,0.106051998515045,68.6865279790609,66.0173436935005,0.207848676799882,6564645884.34872,0.439679640406528,0.269275843854348,0.163377613098087,0.218754066359848,128842635816498,0.304055856702306,834.205117798525,821.147627512569,10.4457472225324,1242.45854795158,103.162960900841,59441797.6380466,0.0321577571383953,0
"TFRC",2137027712.01428,0.0135524859922589,0.0292557848881765,0.0119451983842933,210.65533447414,5.31035735522194,181.085897371526,304448.453498503,3184.22921726729,0.477373201564534,0.128530788456735,0.438106037817665,41.8948512363937,0.00847785772201417,0.674386995962497,512.977626937022,261.741903131083,0.0532124811069157,15.9149219965461,262.646612180844,1007.95755882054,0.0170199819249359,0.0928464818338487,4.04558567655261,145831253.408149,0.0717366866273142,0.629760414501979,2796.03871303717,12088.7372258896,415.769162404955,69.0900252781448,1.06011364588319,0.0445461572316733,0.395340188126476
"DPP4",5.48726786079693,0.248717961383206,0.980169155144492,0.480538113422484,0.0162602500197988,0.336673889784128,83.5659038844772,0.691710224332897,0.130432394460277,0.0395157678407835,0.371439458668458,0.226124318897567,2.51488748517347,0.169896392500723,1.57033194948269,0.0487409394415913,0.159016484916472,802.42241388521,3.37963998450115,15.0681391433115,0.770567860491292,0.528854620145989,0.445934500271787,9.56248987927512,0.125217548371476,0.294428026077965,0.000107305110963406,1.91965290399709,0.29831620164203,10.1417585383256,0.105624075441661,0.174066198582748,6.25166630827872,0.0245639592932583
"CD36",0.0160328937659543,0.00522867047287301,0.0235015387135608,0.00511447540109486,0.07114572119527,0.0465513286054315,0.140771724306149,0.964466089044998,8305.37176501179,0.0854974445279859,0.0332445888275201,3.95903737648531,0.0105960398890686,0.00642896633564336,11698.2589154627,0.0339876593390986,280.925138323056,2.18852775980518,1.20982738362462,0.705748398643692,0.0208749809566692,0.0029076627506096,0.0116007613483743,0.0466053444788434,0.110325277832008,0.0412154041707382,0.00360875509216163,0.10000973223832,154.917209388041,6.16547405493632,22.3909305637577,740.112715103137,0.00750010286079004,1.500108479862
"KIR2DL1",0.00822694298302426,0.00541079488763243,0.00978490192382182,0.00602572675065754,0.100427741285735,12.4837187515864,0.0101041845538233,0.19526017542378,0.223735958221844,914.485111484032,15.7464558101985,0.0945866790087855,0.0501024655054307,0.00237451670583959,5.9268668801374,0.0358039476062536,4.27484573212985,0.00698465743977703,0.00985034261886136,0.0308811315917183,0.00903117053364447,0.00497217839185036,0.020545177018993,0.0199938539531858,0.017697354991501,0.0140168162129861,0.00679020351880381,0.0519139589874421,0.00954301152640129,7.96993625365735,0.248263757997277,0.0215999373086318,0.0215343609711827,0.00841376525035438
"ITGA1",0.289048785579187,0.030669875863227,0.309017304353355,0.0585197199500085,1.47066620323611,551.048898645744,13941.0258216983,0.777328340519846,3295.12631488295,1.22054470217136,17.089417847911,0.200835052196317,0.861470115470539,0.0443318740209551,5888.56167199689,0.0180130427769544,0.144024991442622,1.97717664459664,132.673025364801,0.09720227358327,0.0148209647650583,1.83666949115994,0.441032555540982,99483029.1527269,0.00892676416653944,0.14769338797225,0.00599861595549424,0.315569457612931,0.0124798957551426,0.89333296918934,32.0339475629154,17.5878944301695,0.0555103614122893,0.16494109745743
"ITGA4",0.755592133590248,0.165349963476054,1.90186936214605,0.271538218325284,30.491601846426,32.979374600748,274.558326260726,40.9982969537919,13.9356792562156,7.59596907548376,7.13670760099484,33.6036684113837,2.81268528385662,0.375273754810016,11.7033780865842,0.170074448510778,61.6695954952272,5.11248606608397,160.099008789599,17.9774265892702,1.83343445902742,19.812896787661,27.6898411472138,18.2629929091129,17.1737467723516,0.385717692895238,0.930652121922078,3.14285128772989,100.951922452543,5.2206261658975,33.7021938321916,3.42931308613196,0.399578763765925,40.4364820027293
"NT5E",0.0741059177906329,0.030182172355546,33.1727205902218,0.0260388812464225,626.042631549099,0.0591303257316169,0.175830365365316,14.5473106635167,3.48549145231725,0.0410857282328949,836.665254751177,17.4879166799137,0.0851431138920893,0.658555060845953,1.72981216091835,0.0305959661384184,0.436962747996738,0.0553319780067192,0.491026439617667,125.408527630565,0.060949251915141,6927189.51129753,0.166713578155704,0.496948917542576,0.518527200812662,0.705735442596132,0.651237596983687,1.18936508153559,0.0869494341613035,0.178873478030893,0.047706930380475,36.4310004130367,0.100418921849896,0.127616533212398
"TCR-vA7.2",1156.8868068505,1.14967023213884,15.1958523277612,44.3510541015292,0.0627008931092998,2.20130250427517,152.304192032557,0.0521573588952127,0.157310907417193,0.0544152202555181,7.19102560665286,0.0402179579171119,0.234344936869797,0.240667302164007,52.3683809543932,0.0251583974107824,0.0309065047551454,276.473766560138,137.669516501312,0.173781900283124,0.0654280888481806,0.402540913527941,0.172201044339392,6.25010264574443,0.0265326843124216,41.6202808004292,0.00847645178905983,0.124247253601936,0.0290645731731064,1.09194857542725,0.0462631908501189,0.152196389509249,46853.5617253762,0.100140850676141
"TCR-vD2",4.41709459584235,21.8234432284019,1994.92610418077,0.138831879941565,2963.81629257939,19822714.0718191,1006250.20643985,80.803508138144,2437.11818308205,183.484699783477,194842.510758591,88.2842313950307,2715.37979360061,0.532609378808599,541434.321538012,74.0107855856376,797.947122475573,719651972.170726,65.2512046199307,1052.62625983361,7.02487477960047,0.0619151452466992,0.0354574960503789,1361271.07158025,0.0301188397253364,1.19896441211125,0.0217570692418626,0.253698560984643,387.735595339634,0.0751343317851689,0.0661576119716052,0.0568449100288817,237433.409539324,0.015302544198455
"OLR1",0.00347972848667654,0.00294796049784212,0.0026788836327732,0.00355370937031271,0.00878585161369325,0.0035598417904549,0.00185212151820135,0.00486863318324759,192.717925049884,0.00267268663392335,0.00330478244483444,0.00349733349646081,0.00270826428928003,0.00163484229218809,0.344742153802145,0.0519509779704155,3.71823363105577,0.00303666643880938,0.00448354673374283,0.00218540335748504,0.00186623882113612,0.00363084036623116,0.00927704909585824,0.000952649623415587,0.00152015036665032,0.00432735949847695,0,0.0070153030240522,0.000820806455858224,3.88302491585443,88.5488578665039,0,0,0.000996692305956754
"KIR2DL3",0.0513889275571447,0.004116915102303,0.0169407512838857,0.00723868025642255,0.00600266047126671,2.14661605520953,0.0116535554704277,0.00707263468088131,0.0135209203816068,2.30910251308504,1.44456625585599,0.0142749787134324,0.0180327983116365,0.00510934735268675,0.114703771057581,0.00659525704602787,0.0084394777606675,0.00680325658776131,0.134113574169823,1.66049999840848,0.00314172509407651,0.00234686131185701,0.00187264994310701,0.0110606145022864,0.0112879880858459,0.00251749202912726,0.000762661915106276,0.0411434310494089,0.00528941444304643,0.352081037570989,0.000407753988194481,0.0192883290981942,0.00244799959019047,0.00457411210824668
"KIR3DL1",0.0430512528866338,0.0297841497825618,0.0665501288885059,0.0378214326299852,17.7028456591449,2684839.70305683,139.491414986259,0.0835317372206548,2.0203681592545,1379859.08330742,5935299.21529049,0.111709063339332,0.718282204092156,0.041769391277366,4017.60918980119,0.215472938234656,661.842179651351,644.522993121063,114496.311939748,0.105027134465683,0.0487930625180247,0.0534687948043279,0.0370547457495963,0.107238834555176,0.0394910290279748,0.0743980120954049,0.0328541906307279,0.284983529276941,0.0571958482934723,2032201.90356858,0.0917651503392345,0.0453401497563487,0.0542670090511141,0.00691939798095754
"SLAMF7",1.72756400362698e-05,0,0,0,1.75508133865864e-05,1.16036904567113e-05,1.96213551280775e-05,1.5745956065764,0.00129142041856192,0,0,0.000267447406115581,0,0,0,0,0.0111271848054013,0,0,9.50962616462216e-05,0,0.000126211564139611,0,0,0.000207168649730002,0,0,0,0,0,0.015744864576415,0,0,0
"CD99",18.7632976497816,19.1357548721669,17.1650953901145,3.86529325041656,3.20738958479005,5924.97626563317,234477.729679952,226.431408193872,2673.74887511581,329.071525373203,1296522.94312495,2803.47553229497,4959.92519385215,3.29129486984477,2919.83342021963,3.63438960977925,8.28944240909827,1839.32417621523,178266.273175145,44.7184993588655,4170.33813270296,315.02107277789,596.534445061836,5482.89897756265,1447936.42766141,5.86220169437646,0.168827278763548,74.1865128543415,8898.30636762413,175.584210553383,58.1702717115276,12.8973517436992,13.63117154964,1782.98999974882
"CLEC12A",35.1468629351601,0.115692968662296,2.48109495270453,0.201123839575375,1.25250500307514,3.80459908282744,0.495982456394929,0.644864424159741,7323085114.60117,17.0961440006597,0.342261486315318,706.045686647653,2.37612624384854,0.254364607148525,33245.9432216687,35.9974065658185,453001430.749594,7.80150848453368,0.071280860280848,2.08750523622703,0.0692120620966617,0.197446058568316,0.867234679285351,0.218204091483382,4.01830319075855,1.00692168099922,0.0749439054783451,76609.1075208942,34714.4555788202,55221.8352890268,24158020302.5904,0.129194494125683,0.168731995255083,0.427906629165253
"SLAMF6",0.525580074416931,0.0634410511487877,0.700855275533409,0.138796415285907,12.7857022280601,2.29818884536779,5.36272350618863,14.394820109772,0.0772084404363478,0.742793394141749,4.42168559697156,14.1424746644707,1.21725858942919,0.129638494062092,0.897976847968789,0.0128906612569811,0.0526769781916228,6.64635042430307,4.11645766057893,5.16122994542088,0.476425104350089,1.11380941007487,0.675451379832811,1.46271817123776,36.4193168683875,0.0769005666081106,0.635294513978101,3.36470466326651,0.0324801032978075,0.378429519097977,0.0682609081770372,10.8149363300104,0.44987574823196,3.01388737572179
"KLRD1",0.0399912752010778,0.0088994800195467,0.049066422559166,0.0434180520725666,3.50436981859474,1945.26137379506,0.0944508318189361,0.08461462054536,0.229556204787102,10997.0608875242,80.8660273692044,0.346204728035843,1.60650873097961,0.0214257549763173,177.273651784293,0.171708362170885,0.156216754915967,2408.62597553107,5.05276823955509,0.081162809319837,0.0182794903461723,0.153600193473079,0.0613013674617939,22.6852507041288,0.0637002863315246,0.0182184183539798,0.0108144529406037,3.64600267660397,0.0561234449735276,534.866147069024,0.0405080826336173,0.0321820173752105,0.0267902456600043,1.58629410536941
"IGKC",0.0103468945451608,0.000311003185606176,0.0121185259547804,0.00048214476987951,0.514290954536864,0.0275984521159018,0.00787011650993436,1.38264502844221,4.12270702195439,0.402123761085807,0.0138147195561747,1.72174425564983,6.85047668496752e-05,0.000512908154127899,0.0102254252812999,9.66286154601229e-05,6.15120364708142,0.0978224886615949,0.0656606991328365,0.848853130708569,0,0,0.000359413757497031,0.00858674147153335,0.379239773092261,0.000797380623591116,0.0241522632770317,0.0683294961053002,0.00229637134510846,593.842962478663,0.00636634790290207,2.31228935625227,0.000261739399611178,0
"LILRB1",0.000672742606993843,4.88567816765842e-06,0.000504331461373637,5.66413873704539e-05,0.0104884840465433,0.000109503409029819,0.000121096030054116,0.0504205541883301,0.0311565634761972,0.00110611492572896,0.00047122226421659,0.00896425045399037,0.000941891985747396,9.55370056088657e-05,0.000493749595430039,0.000224888535007792,0.262923186744743,0,0.000351798226642324,0.0223054210125276,8.58154497169801e-06,2.88448515461973e-06,0.00024212602591855,0.00101250429629626,0.0379147411922864,0.00094433149339455,0,0.00312737768433689,0.0352642361283591,0.0412390206022573,0.0152301577204683,0.0107774340767982,0,0.0182649732223066
"FCER2",0,0,1.90139858179104e-06,0,0.00587473281707133,1.49100884187065e-05,0,0.0215232590872464,0.000486446373571048,0,0,0.00367052602333828,0,0,0,0,0,0,0,0,0,0.000530121940385593,0,0,0.000526073064476251,0,0,0.00333959768810819,0,0,0.000293778956439011,0.00363794905122601,0,0
"Human-Ig",0.0144565201841802,0.00030766188356189,0.00768851768311613,0.000594465705491017,0.872384970173359,0.0312030480349966,0.00215935607669836,5.50071490508728,4.59922354569864,0.425728326970983,0.0256228817702098,7.36100450406052,0.00107869023250808,0.00183491632511825,0.0173433791010328,0.000645426431963444,9.07251590514805,0.0802884113765268,0.0472679725489622,2.1881332130922,0.000570333522120491,0.00490841883348613,0.00342416656894891,0.0325407604432272,0.713141604841997,0.000389218804457164,0.15413361359172,0.232951983883552,0.00339093351443063,716.874880983752,0.0347425731896155,4.46700803591705,0.00313441123048805,0.0474909752580203
"SIGLEC7",72.4625204873568,0.319174290448609,382.298062244773,1.62203465470346,0.522209574083247,6797.35327875059,0.830949686304698,19.2070693657675,9053105412618010,411191130.110514,0.951019471955477,1628.52168460109,17.2285918834913,0.227645206091133,1988.94874009651,0.449171672796626,348625757360.452,79073.2943870583,2.50219688706503,113.683463970293,0.394419928659081,0.148015637779089,83.929947186037,0.432136254492628,2.04268500361486,0.646280503127991,0.0591230725482047,3.71430541382508,0.70981178705889,47217.3175174902,8556538.89716737,0.571181351653632,0.578867712404659,0.030053235138359
"ADGRG1",0.10223538698579,0.023978981775868,0.0621105468714247,0.0436557656790589,0.30922729399132,290.447468555873,0.0397722973204953,0.139905883208064,0.30491567188896,1655.75055618311,0.174578709858339,0.0752235483664062,1.66814820587266,0.0423293211482672,11.82462928945,0.0564507966609678,0.0996744963562465,1.19843133751412,2.19076729241969,0.0713368499305149,0.0259525675123193,0.0334130228529361,0.0243908579992487,0.0365309697969001,0.380527840558935,0.0752900468554501,0.0276309158716214,0.199879283912196,0.104056911975328,36.4514377256309,0.0360536853500777,0.114989916572508,0.0759243868934575,2.05140242685842
"HLA-E",0.0209459664415104,0.00491423631053491,0.0306391774681209,0.00343752008739366,0.00786020692508067,0.0097216893256625,0.0122753922719362,0.0417734128727564,0.0387132741862983,0.0114819108538046,0.0160466861651291,0.016180773374503,0.0176729459103377,0.00430290056291585,0.00733576591196359,0.00128159745729749,0.347636153840424,0.00446787237882285,0.0195658055524095,0.00370554173865954,0.0072307104545301,0.00537812077779043,0.00136387178920719,0.0181342915158898,0.0557990016323858,0.00452395642723838,0,0.0409331712695685,0.00439602911155486,0.0353987375934959,0.0100175641017348,0.0244537392044213,0.0620509233999011,0.118307814280376
"CD82",0.0955159230142069,0.00422626656430297,0.00111744478224446,0.026435103969705,0.0751829262195325,0.00545062053740115,1.91655144966829,2.35542564608961,0.18319296296975,0.00231820980201072,0.0572412688054139,0.374659076229088,0.0681151089439823,0.000974142679624701,0.088110214088622,0.00575762326793189,0.00994468900227529,0.0356940071703365,0.0692431803738602,0.0858522305610232,0.0425018865031778,0.0101320195613944,0.0284219935141243,0.15892087486278,6.65057909589473,0,0.00676350645169119,0.0355311502777489,0.60382378350809,0.000396055075348788,0.0488856514932039,0.548357053254074,0.0136784803420704,0.25333230416999
"CD101",2.90853285614811,0.100834401971511,13.6540810344177,0.2776160521265,0.0199072998542521,1.33572240999058,76.0705732743916,0.0236255250002723,289.941338818605,0.171102660892399,0.0780933118203185,0.0313094823780792,0.326280732212736,0.364889539280838,1.82208106927147,0.0568219308218643,512.413863320969,48.5562710277803,150.26947129764,0.0460973774998644,0.0648005030085341,6.13239731052994,0.341500528953317,2.14438953351014,0.0141807694492891,0.0488230025665475,0.0124539219564912,0.417314440169893,0.0322363694103711,25.8210131570293,3025.94805528767,0.0195570464019022,0.106563358876844,59.964751620492
"C5AR1",0.00640979947761101,0.00219108789697649,0.000958911132969238,0.000377809475906632,0.00365105219523253,0.0052742813284798,0.00313858624086843,0.00966353416051257,0.457992892638523,0.00582390475562786,0.12588047332354,0.0409517230674943,0.00118450534926067,0.00242659314891816,0.0102612858352003,0.000837182243922482,3.26746220127414,0.00586773024152844,0.000343595757053983,0.000541900619293992,0.0139692434714723,0.00155675243746145,0.00219346044821947,0,0.0171209325167225,0.000880546830370184,0.000498006591125262,0.00426038942878897,0.00364638270713246,0.19613949757199,0.00894158658805057,0.00390903702050071,0,0
"GGT1",0.372431821541127,0.00603716390295254,0.0167049258018595,0.00659412967510658,1.70677274389045,0.00742222712892786,1.55050521364414,0.00550834936601615,0.95658950124627,0.00228274611767453,0.0027778069088618,0.0366493347471075,0.392223812798818,6.15141834493779e-05,0.137237955433131,0.00126368351539346,0.133201602668929,0.155384937227701,0.337021946925974,0.895288910605971,0.0178899023657541,0.009037703572753,0.15481300098997,0.606873359954162,0.0029335631779589,0.0113786556759468,0.023420733562653,0.125387010422682,0.017252539262692,0.223780365412149,0.094886836852724,0.0917395284538101,0.0641433676325773,0.023257074186703
